img_name,split
P02_06_823,train
P03_03_133,train
P03_02_164,train
P01_02_1529,train
P02_02_2898,train
P03_01_157,train
P03_02_1760,train
P02_06_3340,train
P01_02_2541,train
P04_05_1932,train
P02_05_910,train
P05_03_1101,train
P03_01_1568,train
P04_03_901,train
P02_03_505,train
P05_03_1125,train
P05_01_1241,train
P03_02_520,train
P05_05_501,train
P04_01_2465,train
P01_02_2807,train
P02_06_1732,train
P02_05_447,train
P05_02_129,train
P03_01_1836,train
P02_05_1019,train
P03_01_1301,train
P03_02_828,train
P04_01_2299,train
P05_05_447,train
P04_01_1075,train
P03_02_1123,train
P03_02_1459,train
P01_01_3471,train
P03_02_108,train
P01_01_2704,train
P04_01_1446,train
P04_05_759,train
P05_02_228,train
P05_05_272,train
P02_02_1571,train
P01_01_1903,train
P04_05_597,train
P03_02_975,train
P05_02_115,train
P02_02_959,train
P05_01_505,train
P03_01_735,train
P02_05_991,train
P02_05_2337,train
P01_02_1414,train
P01_01_1118,train
P02_05_2020,train
P03_01_1396,train
P05_02_1518,train
P01_01_4021,train
P01_01_139,train
P04_01_528,train
P02_03_550,train
P03_03_457,train
P02_02_1506,train
P01_01_1686,train
P04_05_1876,train
P03_03_776,train
P02_03_448,train
P04_05_2230,train
P01_01_4086,train
P02_03_938,train
P05_03_615,train
P03_01_2141,train
P02_06_3222,train
P01_01_1282,train
P04_01_1561,train
P01_01_1129,train
P05_03_461,train
P02_03_1220,train
P02_03_2331,train
P04_05_1809,train
P02_03_484,train
P02_02_2643,train
P03_03_1484,train
P02_05_1945,train
P03_03_69,train
P02_05_1511,train
P04_05_692,train
P01_02_2081,train
P05_03_990,train
P04_01_1321,train
P02_02_2738,train
P03_01_899,train
P02_02_2993,train
P04_01_991,train
P01_01_4143,train
P02_02_1472,train
P01_02_2781,train
P05_03_899,train
P05_03_1327,train
P01_01_740,train
P01_02_1442,train
P02_02_3134,train
P03_01_216,train
P02_02_735,train
P02_06_1028,train
P01_01_3806,train
P02_05_1340,train
P04_01_30,train
P03_01_2386,train
P02_06_2834,train
P05_01_773,train
P02_06_2040,train
P01_01_2412,train
P02_05_1518,train
P04_01_36,train
P03_03_305,train
P01_02_3223,train
P02_03_2527,train
P03_02_1595,train
P01_01_3710,train
P02_03_2379,train
P02_03_2537,train
P02_02_395,train
P05_01_239,train
P01_02_2738,train
P02_03_2025,train
P02_02_1539,train
P05_02_1171,train
P02_06_2765,train
P02_03_2498,train
P04_05_1326,train
P02_07_418,train
P05_02_619,train
P04_05_1351,train
P03_02_1542,train
P01_02_369,train
P04_03_503,train
P03_03_753,train
P02_02_329,train
P04_01_1173,train
P04_05_1202,train
P03_01_2464,train
P05_03_80,train
P02_03_41,train
P02_02_345,train
P02_03_1029,train
P01_01_3040,train
P01_01_1624,train
P05_05_352,train
P01_02_956,train
P01_02_356,train
P01_02_2250,train
P02_05_1380,train
P02_02_596,train
P05_02_945,train
P01_01_2303,train
P01_02_1051,train
P04_01_1779,train
P03_01_540,train
P02_03_2916,train
P03_02_467,train
P01_01_3981,train
P01_02_2222,train
P03_01_192,train
P03_02_1945,train
P02_02_3169,train
P03_03_849,train
P01_02_2137,train
P01_02_2814,train
P02_06_1563,train
P01_01_3399,train
P03_01_1838,train
P02_03_2854,train
P03_03_2259,train
P01_01_1160,train
P01_01_485,train
P02_03_1559,train
P04_01_2281,train
P01_02_2747,train
P04_01_1945,train
P04_05_1394,train
P01_02_481,train
P05_03_585,train
P03_02_1286,train
P01_02_3111,train
P05_02_1228,train
P01_01_227,train
P01_01_2403,train
P02_06_1725,train
P02_06_1143,train
P05_01_1205,train
P04_01_2741,train
P04_01_88,train
P01_02_1474,train
P04_03_80,train
P02_02_1681,train
P01_02_1992,train
P01_02_1514,train
P01_01_52,train
P04_03_526,train
P05_01_877,train
P04_01_41,train
P01_01_116,train
P02_06_3790,train
P03_03_914,train
P05_02_832,train
P04_05_2462,train
P02_06_1121,train
P05_01_273,train
P03_01_1164,train
P01_01_142,train
P01_01_2948,train
P01_01_1922,train
P04_05_1827,train
P02_06_2849,train
P05_01_1310,train
P02_02_1181,train
P03_02_2072,train
P04_01_1384,train
P01_01_2613,train
P02_03_2470,train
P04_03_550,train
P05_02_1589,train
P03_03_878,train
P03_01_1661,train
P02_06_2301,train
P05_02_810,train
P01_01_2070,train
P05_05_661,train
P01_02_706,train
P01_02_2815,train
P03_03_1451,train
P02_02_1701,train
P04_05_1657,train
P05_02_216,train
P04_05_806,train
P03_01_1339,train
P04_05_429,train
P03_02_1924,train
P01_02_774,train
P05_05_1177,train
P03_02_174,train
P03_03_1548,train
P05_01_373,train
P01_01_62,train
P01_01_1120,train
P05_02_390,train
P01_02_1260,train
P01_01_733,train
P05_01_386,train
P03_02_472,train
P01_01_2641,train
P04_01_978,train
P05_01_362,train
P04_05_2420,train
P01_02_1850,train
P02_05_1918,train
P01_01_2165,train
P02_03_2644,train
P03_01_209,train
P02_02_1392,train
P02_02_592,train
P02_02_2796,train
P02_06_1933,train
P02_06_3356,train
P05_01_548,train
P03_01_1079,train
P05_03_339,train
P03_01_1065,train
P02_02_676,train
P04_01_311,train
P04_01_1274,train
P02_02_2737,train
P02_06_1877,train
P05_02_787,train
P05_02_330,train
P03_03_1655,train
P05_02_712,train
P02_05_2038,train
P03_02_1975,train
P02_03_642,train
P01_01_912,train
P03_02_2441,train
P02_02_1418,train
P03_01_2360,train
P05_01_1409,train
P02_03_675,train
P04_05_1989,train
P03_03_1691,train
P05_01_523,train
P02_02_2945,train
P01_01_1023,train
P03_03_1529,train
P03_03_110,train
P02_03_2891,train
P02_06_2904,train
P03_02_2398,train
P02_03_919,train
P03_01_699,train
P01_02_2688,train
P03_01_2138,train
P04_05_751,train
P05_03_441,train
P02_05_1338,train
P03_03_1547,train
P01_02_1169,train
P05_02_1180,train
P01_01_3378,train
P04_05_2086,train
P01_01_2680,train
P03_01_1747,train
P04_03_523,train
P02_06_2710,train
P01_01_1862,train
P01_01_1884,train
P02_05_2159,train
P03_01_2540,train
P04_05_1542,train
P01_02_2876,train
P04_01_2236,train
P03_01_457,train
P05_05_729,train
P01_01_1406,train
P02_03_1214,train
P01_01_97,train
P02_02_1264,train
P05_03_1119,train
P05_03_522,train
P04_01_624,train
P01_02_2414,train
P03_01_1448,train
P02_02_1854,train
P03_03_1260,train
P03_02_866,train
P04_05_668,train
P01_01_458,train
P03_03_539,train
P01_01_369,train
P04_01_806,train
P02_06_1773,train
P05_02_631,train
P05_02_614,train
P01_01_2130,train
P02_06_355,train
P04_05_658,train
P05_05_892,train
P03_03_1841,train
P02_02_1548,train
P03_02_1768,train
P05_05_578,train
P02_05_1042,train
P05_05_789,train
P04_05_1909,train
P02_03_487,train
P01_02_1933,train
P01_01_910,train
P01_01_4087,train
P01_02_103,train
P02_02_949,train
P05_02_461,train
P02_06_3087,train
P02_06_2342,train
P04_05_350,train
P02_07_692,train
P03_01_1758,train
P03_02_1171,train
P03_01_660,train
P04_05_607,train
P03_03_1445,train
P03_01_83,train
P02_05_2033,train
P05_01_413,train
P01_01_2284,train
P03_02_1736,train
P02_02_3052,train
P02_03_2858,train
P04_05_2416,train
P05_02_251,train
P03_03_666,train
P02_03_1077,train
P04_05_1044,train
P01_02_2404,train
P03_01_1087,train
P03_02_214,train
P04_01_1167,train
P02_05_2682,train
P01_02_965,train
P04_03_68,train
P02_03_2613,train
P03_02_2026,train
P02_03_716,train
P01_01_2448,train
P05_03_504,train
P05_02_873,train
P02_06_3140,train
P05_05_32,train
P01_01_2208,train
P02_06_2589,train
P02_07_217,train
P03_01_543,train
P05_03_722,train
P01_01_2360,train
P05_02_1318,train
P04_03_9,train
P03_01_2051,train
P05_01_432,train
P02_02_2011,train
P03_01_194,train
P02_05_920,train
P01_02_861,train
P01_01_297,train
P02_06_1716,train
P03_03_1263,train
P02_02_148,train
P04_01_2622,train
P02_03_1020,train
P02_02_1693,train
P01_01_3026,train
P04_05_1339,train
P02_06_617,train
P02_02_765,train
P03_01_91,train
P02_06_1353,train
P05_05_631,train
P03_02_403,train
P04_05_2149,train
P05_03_111,train
P02_05_1030,train
P03_03_1806,train
P05_02_336,train
P03_01_2609,train
P03_01_1532,train
P02_06_638,train
P01_01_863,train
P01_01_1319,train
P01_01_577,train
P02_02_166,train
P02_06_1665,train
P01_02_1317,train
P05_03_575,train
P03_03_1345,train
P04_01_956,train
P03_03_439,train
P04_01_927,train
P05_02_1007,train
P02_02_1481,train
P04_05_1835,train
P03_01_1615,train
P03_02_34,train
P02_05_575,train
P01_01_998,train
P01_02_991,train
P04_05_2397,train
P03_03_2048,train
P05_05_20,train
P04_01_1097,train
P05_03_38,train
P02_07_489,train
P03_02_789,train
P02_06_314,train
P01_01_3342,train
P01_02_3260,train
P02_03_2410,train
P01_01_3326,train
P05_02_1134,train
P05_02_1395,train
P02_05_1376,train
P02_02_328,train
P02_02_601,train
P04_05_314,train
P05_02_1608,train
P04_03_933,train
P03_02_2179,train
P02_02_1453,train
P03_02_1535,train
P02_05_528,train
P01_01_2817,train
P05_02_760,train
P03_01_1385,train
P01_02_1460,train
P02_05_1927,train
P02_05_1931,train
P01_01_3620,train
P02_02_2803,train
P01_01_343,train
P04_05_793,train
P05_01_987,train
P02_03_648,train
P04_01_661,train
P01_01_3113,train
P03_01_444,train
P05_05_830,train
P02_05_1674,train
P04_03_54,train
P01_01_2574,train
P02_03_2327,train
P02_05_405,train
P02_02_1961,train
P01_02_2456,train
P05_02_903,train
P04_01_1423,train
P01_01_1374,train
P03_01_2048,train
P04_01_731,train
P02_03_1154,train
P01_01_1581,train
P01_02_1761,train
P04_05_945,train
P02_03_2524,train
P05_01_779,train
P03_01_1324,train
P02_06_1160,train
P02_05_1395,train
P05_05_264,train
P02_02_1093,train
P04_01_1656,train
P05_01_843,train
P02_05_1415,train
P02_05_2407,train
P03_03_443,train
P05_02_880,train
P01_01_270,train
P05_03_114,train
P01_01_3369,train
P02_06_2978,train
P03_03_1611,train
P03_02_2051,train
P01_02_1788,train
P03_03_1943,train
P01_01_3805,train
P03_03_2313,train
P03_01_934,train
P03_01_84,train
P02_02_2027,train
P04_01_1379,train
P04_05_1169,train
P05_02_1300,train
P03_01_1146,train
P05_03_1040,train
P02_05_2797,train
P05_03_1146,train
P02_05_1329,train
P03_03_399,train
P01_01_2988,train
P02_07_495,train
P03_02_1973,train
P02_03_713,train
P01_01_2407,train
P02_03_690,train
P03_02_2272,train
P02_02_1868,train
P02_06_3011,train
P04_05_943,train
P04_01_9,train
P03_03_1623,train
P02_02_733,train
P05_02_1321,train
P02_02_2802,train
P03_03_1499,train
P01_01_2489,train
P02_03_911,train
P02_07_190,train
P02_06_3165,train
P02_05_2605,train
P05_05_1094,train
P05_05_542,train
P02_06_2365,train
P03_01_507,train
P03_02_347,train
P02_03_2504,train
P02_02_957,train
P03_03_1322,train
P02_06_2981,train
P02_03_2513,train
P03_02_2410,train
P02_02_1597,train
P01_01_254,train
P02_06_3804,train
P02_05_1764,train
P03_01_2349,train
P04_01_218,train
P02_07_241,train
P05_02_1471,train
P03_02_1248,train
P01_01_1635,train
P04_03_311,train
P03_01_1582,train
P03_03_1387,train
P04_05_36,train
P02_06_1819,train
P01_01_2128,train
P03_03_1853,train
P04_01_1311,train
P02_05_814,train
P02_06_2946,train
P01_02_1496,train
P01_01_2589,train
P02_05_1538,train
P03_02_499,train
P05_03_352,train
P02_03_2586,train
P01_02_2769,train
P01_01_3949,train
P05_05_520,train
P02_06_2265,train
P01_02_2778,train
P02_06_2298,train
P04_05_1164,train
P04_01_1391,train
P05_03_471,train
P05_02_883,train
P04_03_183,train
P03_03_908,train
P01_02_2087,train
P05_02_491,train
P02_05_475,train
P03_03_1045,train
P05_05_859,train
P05_03_1018,train
P02_03_432,train
P05_01_576,train
P02_03_1128,train
P01_01_711,train
P02_03_672,train
P02_03_753,train
P01_02_2837,train
P05_01_235,train
P05_03_1136,train
P04_03_777,train
P01_01_1612,train
P03_01_803,train
P04_05_1888,train
P04_01_2762,train
P03_03_883,train
P04_01_2754,train
P03_01_1781,train
P05_03_1326,train
P04_01_1422,train
P03_03_1879,train
P05_03_1047,train
P02_05_2322,train
P05_05_1056,train
P05_02_1517,train
P01_01_3501,train
P01_01_1166,train
P03_02_1011,train
P01_02_451,train
P03_01_2170,train
P02_05_956,train
P04_01_591,train
P05_03_100,train
P05_03_188,train
P05_02_1307,train
P05_05_684,train
P03_03_1326,train
P05_03_1127,train
P01_02_950,train
P03_01_840,train
P02_02_1377,train
P04_01_2326,train
P03_03_341,train
P01_02_2185,train
P01_02_316,train
P02_02_1800,train
P01_01_514,train
P01_02_1848,train
P05_05_516,train
P03_02_2370,train
P02_06_2599,train
P01_01_2242,train
P04_01_586,train
P01_01_3974,train
P05_01_1209,train
P02_06_3169,train
P04_05_1980,train
P01_01_1936,train
P02_05_2652,train
P04_01_2108,train
P02_06_2278,train
P02_03_725,train
P02_05_2760,train
P01_02_2762,train
P05_01_319,train
P05_01_912,train
P03_02_958,train
P05_01_267,train
P02_06_3723,train
P03_01_321,train
P02_06_1754,train
P02_03_610,train
P04_05_2318,train
P03_03_910,train
P03_01_1220,train
P02_02_2457,train
P02_02_1342,train
P04_01_2000,train
P03_02_181,train
P01_01_3474,train
P03_03_1627,train
P04_05_1637,train
P02_02_3098,train
P03_02_1658,train
P01_02_2884,train
P03_01_153,train
P02_03_2392,train
P02_06_1093,train
P02_02_1998,train
P02_02_2629,train
P01_01_2443,train
P02_02_1585,train
P03_01_1224,train
P01_01_2072,train
P03_03_1777,train
P05_03_838,train
P02_06_2775,train
P05_02_1542,train
P02_05_1770,train
P01_02_2917,train
P04_03_593,train
P03_02_45,train
P01_02_2571,train
P05_03_1271,train
P02_05_2229,train
P02_03_890,train
P02_03_2076,train
P02_06_1995,train
P04_03_409,train
P03_03_371,train
P04_05_1444,train
P02_05_1463,train
P05_01_26,train
P03_01_1580,train
P03_03_2245,train
P04_01_19,train
P02_03_1179,train
P01_01_1741,train
P05_03_675,train
P05_01_1432,train
P01_01_851,train
P02_05_1430,train
P05_02_1299,train
P03_02_1130,train
P03_03_900,train
P02_02_1590,train
P05_03_986,train
P03_03_1615,train
P01_01_1150,train
P02_06_3456,train
P05_03_1180,train
P02_02_634,train
P04_05_2419,train
P01_01_288,train
P03_03_2325,train
P02_07_661,train
P04_01_2749,train
P04_01_117,train
P04_05_1316,train
P03_02_1264,train
P02_06_1794,train
P01_01_4019,train
P05_01_601,train
P02_03_2371,train
P02_05_2102,train
P03_02_672,train
P02_06_829,train
P03_03_355,train
P03_02_402,train
P02_02_1841,train
P02_06_3802,train
P02_03_500,train
P01_01_3839,train
P03_01_868,train
P02_05_1179,train
P02_02_2052,train
P03_03_428,train
P02_02_2673,train
P05_02_680,train
P05_05_1017,train
P04_05_1669,train
P03_03_2125,train
P01_02_2657,train
P02_02_1156,train
P01_01_100,train
P03_03_1374,train
P04_05_497,train
P01_01_2467,train
P04_05_2357,train
P04_03_308,train
P03_02_1684,train
P05_02_114,train
P04_05_1533,train
P04_03_395,train
P03_01_1431,train
P02_03_1079,train
P01_01_406,train
P03_01_2393,train
P01_01_1417,train
P04_05_1535,train
P05_02_975,train
P04_01_1154,train
P03_03_173,train
P04_01_2202,train
P01_02_2029,train
P01_01_1384,train
P01_02_1162,train
P03_02_1298,train
P01_02_1234,train
P02_05_1244,train
P03_03_111,train
P03_02_1942,train
P01_02_801,train
P02_05_1439,train
P01_01_1813,train
P02_02_2024,train
P02_05_2258,train
P03_01_2406,train
P02_03_2075,train
P03_02_470,train
P04_05_967,train
P03_03_139,train
P02_07_399,train
P02_06_2797,train
P03_03_1660,train
P02_05_912,train
P04_05_1020,train
P02_02_1443,train
P05_05_1095,train
P04_01_964,train
P03_02_2298,train
P01_01_436,train
P02_05_1031,train
P05_01_1394,train
P04_05_2023,train
P05_02_163,train
P05_01_396,train
P05_01_752,train
P04_01_118,train
P02_03_593,train
P02_05_2175,train
P04_01_290,train
P02_05_1009,train
P04_01_663,train
P05_01_651,train
P02_06_2007,train
P05_01_298,train
P04_01_21,train
P02_06_1680,train
P03_02_1468,train
P02_06_1270,train
P04_05_5,train
P03_01_1407,train
P03_01_495,train
P04_01_1689,train
P02_02_2971,train
P02_06_1936,train
P04_05_981,train
P01_02_1481,train
P03_02_30,train
P03_01_1276,train
P02_06_3241,train
P02_06_1736,train
P05_01_1303,train
P03_01_610,train
P04_03_322,train
P03_03_416,train
P01_02_3186,train
P05_05_1000,train
P02_07_716,train
P03_01_1831,train
P03_02_797,train
P05_01_567,train
P01_01_3336,train
P03_02_2456,train
P02_06_1227,train
P04_05_2150,train
P02_05_2265,train
P05_05_1107,train
P03_03_357,train
P04_01_2502,train
P01_01_583,train
P05_05_994,train
P02_05_656,train
P02_03_2288,train
P01_02_810,train
P04_01_1987,train
P01_02_927,train
P04_01_664,train
P01_02_515,train
P04_05_2389,train
P02_02_319,train
P05_01_482,train
P02_05_963,train
P02_02_1492,train
P01_02_1407,train
P02_07_545,train
P04_03_897,train
P04_05_1613,train
P02_03_925,train
P02_05_2730,train
P03_02_893,train
P03_01_1971,train
P05_01_643,train
P02_05_2121,train
P02_05_2738,train
P04_01_1346,train
P02_07_246,train
P03_01_1495,train
P05_05_992,train
P02_05_2740,train
P04_05_1999,train
P01_01_665,train
P04_05_1504,train
P04_01_687,train
P01_02_408,train
P04_01_80,train
P01_01_3488,train
P03_03_1112,train
P05_05_219,train
P02_02_2889,train
P05_03_171,train
P04_05_1327,train
P01_01_3624,train
P04_01_248,train
P02_07_262,train
P02_02_1095,train
P04_01_1800,train
P02_05_1028,train
P05_05_105,train
P04_05_1145,train
P03_03_204,train
P02_06_969,train
P02_02_786,train
P05_03_23,train
P03_01_1555,train
P02_03_932,train
P03_01_2384,train
P02_05_2705,train
P04_05_1119,train
P01_02_3095,train
P03_03_2349,train
P05_03_728,train
P03_02_339,train
P02_02_270,train
P01_01_2212,train
P01_01_404,train
P02_07_220,train
P04_01_503,train
P03_01_918,train
P04_03_490,train
P04_01_2658,train
P02_02_2659,train
P03_01_2453,train
P05_02_558,train
P05_01_1334,train
P02_07_950,train
P01_01_3871,train
P05_03_804,train
P03_01_2007,train
P03_03_1405,train
P05_01_762,train
P05_02_589,train
P05_05_567,train
P03_01_2149,train
P03_03_2057,train
P01_02_2214,train
P01_02_351,train
P05_05_358,train
P02_06_523,train
P01_01_269,train
P01_01_3350,train
P03_03_1962,train
P01_01_3065,train
P04_03_846,train
P02_06_1185,train
P02_03_1185,train
P01_02_1360,train
P03_01_1133,train
P05_01_536,train
P04_01_2453,train
P01_01_2984,train
P03_01_664,train
P02_03_1480,train
P04_01_1223,train
P02_02_1991,train
P05_02_1205,train
P02_06_1311,train
P02_05_530,train
P04_05_993,train
P05_05_304,train
P05_03_384,train
P05_05_231,train
P01_01_454,train
P01_02_187,train
P01_01_2997,train
P03_01_3,train
P02_06_2647,train
P04_05_603,train
P02_06_2557,train
P04_01_985,train
P04_01_2391,train
P03_02_69,train
P04_03_172,train
P05_02_151,train
P03_02_1813,train
P01_01_1288,train
P05_03_521,train
P05_05_21,train
P04_01_684,train
P04_01_1542,train
P02_05_601,train
P04_03_23,train
P03_01_578,train
P02_03_1171,train
P04_01_1161,train
P03_01_1246,train
P01_02_1195,train
P02_02_2464,train
P02_05_2026,train
P02_05_937,train
P05_02_1116,train
P01_02_1258,train
P02_06_2744,train
P02_06_1088,train
P02_03_1513,train
P05_05_1048,train
P03_03_664,train
P04_05_1891,train
P01_01_1333,train
P04_05_923,train
P02_03_2530,train
P02_05_1570,train
P03_02_761,train
P03_03_230,train
P05_02_730,train
P05_02_548,train
P02_05_1347,train
P04_05_1188,train
P01_01_2866,train
P05_02_1583,train
P03_03_323,train
P01_02_2631,train
P03_03_1115,train
P01_02_2625,train
P03_03_434,train
P04_01_436,train
P02_05_790,train
P03_02_1493,train
P01_01_439,train
P01_01_712,train
P03_03_830,train
P02_05_629,train
P03_01_1075,train
P02_03_2642,train
P02_06_1067,train
P05_02_576,train
P01_01_1100,train
P03_02_52,train
P02_06_1799,train
P05_01_519,train
P02_03_982,train
P04_01_491,train
P04_05_2294,train
P02_02_434,train
P02_06_2760,train
P03_01_1935,train
P01_01_1046,train
P04_01_1018,train
P02_02_2093,train
P05_05_805,train
P04_01_695,train
P01_01_2397,train
P03_01_2591,train
P05_05_850,train
P04_03_843,train
P02_03_1914,train
P03_03_1503,train
P01_01_1077,train
P04_05_295,train
P02_02_2835,train
P04_03_119,train
P02_05_1424,train
P01_01_377,train
P02_06_3384,train
P05_03_720,train
P01_01_1973,train
P02_06_2441,train
P05_03_712,train
P02_02_3155,train
P04_05_1312,train
P03_03_342,train
P05_03_735,train
P01_01_3457,train
P04_03_941,train
P02_06_1295,train
P01_01_3610,train
P01_02_779,train
P04_01_2296,train
P05_05_820,train
P05_01_1004,train
P02_02_2839,train
P02_03_2938,train
P02_05_1478,train
P05_01_141,train
P05_01_1294,train
P01_02_1215,train
P02_02_2774,train
P03_02_1317,train
